EVENT,ev_lat,ev_lon,dep,NET_STA,st_lat,st_lon,Mw_RCMT,RR,vs30,sf,Tmax_s,pga,T0_010,T0_025,T0_040,T0_050,T0_070,T0_100,T0_150,T0_200,T0_250,T0_300,T0_350,T0_400,T0_450,T0_500,T0_600,T0_700,T0_750,T0_800,T0_900,T1_000,T1_200,T1_400,T1_600,T1_800,T2_000,T2_500,T3_000,T3_500,T4_000,T4_500,T5_000,T6_000,T7_000,T8_000,T9_000,T10_000,pgv
IT-2009-0129,42.501,13.336,10.3,IT.NOR,42.7924,13.0924,3.2472,38.0383154106,423,NF,5,0.228236,0.228749,0.2386055,0.281952,0.3894365,0.4568945,0.6354525,0.7313515,0.6940605,0.452469,0.4529615,0.294016,0.2045025,0.1755965,0.1112765,0.1234505,0.096014,0.10795,0.113405,0.0773935,0.070269,0.0591395,0.040297,0.03017,0.018087,0.011959,0.005467,0.003188,0.0022665,0.0017715,0.0015045,0.0011565,0.0009095,0.0007285,0.000624,0.0005495,0.0004905,0.007574835
IT-2009-0129,42.501,13.336,10.3,IV.RM05,42.43866,13.25878,3.2472,9.39586269016,375.1,NF,3.33333333333333,2.96843955935,2.989455,3.18402,4.09234,4.799605,7.77457,7.418055,7.869525,8.46544,6.027745,5.99899,3.5664,2.105005,1.496,1.17521,0.5978265,0.430856,0.4195165,0.373985,0.255057,0.2208915,0.1399755,0.09348425,0.071786,0.0570519,0.04838865,0.03355785,0.02426535,0.01929355,0.01623755,0.01431285,0.0120557,0.009629325,0.00800717,0.006854165,0.006002215,0.00533666,0.0811735564551
IT-2009-0129,42.501,13.336,10.3,IV.RM11,42.53818,13.27715,3.2472,6.35952057219,658.8,NF,5,6.825355,6.89751,8.484935,11.08335,14.74265,17.3157,20.0378,9.69588,5.399295,3.65969,2.32386,1.651575,1.157155,0.894502,0.664457,0.480841,0.362599,0.3151645,0.277896,0.2287205,0.195349,0.144756,0.111232,0.08890945,0.0731081,0.0620737,0.0437913,0.0334856,0.0275398,0.02380455,0.0214037,0.01850115,0.0149151,0.0124247,0.01064235,0.00930281,0.00821566,0.1268705
IT-2009-0129,42.501,13.336,10.3,MN.AQU,42.354,13.405,3.2472,17.2881126487,598.3,NF,5,0.8499815,0.858681,1.04463,1.5055,2.057115,2.83193,2.668565,1.1655,1.772255,1.13579,1.036865,0.5830755,0.517812,0.3922745,0.3417445,0.266502,0.186199,0.1448525,0.1031185,0.0774975,0.061945,0.0439595,0.0344,0.0229055,0.0191125,0.0154315,0.0091695,0.0063685,0.0045685,0.0035415,0.0029215,0.002553,0.002003,0.00174,0.001521,0.0013545,0.001201,0.0181391
IT-2009-0130,42.457,13.441,7.7,3H.NO01,42.792433,13.092467,4.3,46.9673550531,377,NF,10,1.1161075,1.116615,1.12921,1.19583,1.30462,1.89703,2.149225,3.21686,2.812025,3.223255,4.386105,3.49904,2.309145,1.960935,1.29831,1.11617,1.07956,1.219465,1.31976,1.33112,1.58528,1.279415,0.7442845,0.477818,0.425448,0.291021,0.126106,0.0689145,0.0477105,0.037748,0.0324955,0.024105,0.016076,0.011857,0.0090565,0.0073395,0.0061135,0.06629765
IT-2009-0130,42.457,13.441,7.7,3H.NO03,42.795433,13.068767,4.3,48.4333868662,579,NF,10,4.4306915,4.43198,4.56833,5.086675,5.960775,9.62626,11.3378,12.71485,12.40195,10.79495,12.79565,8.81464,5.53987,5.449095,4.22989,2.66249,1.97304,1.71589,1.429605,1.040025,0.7204895,0.3812105,0.250698,0.186187,0.146201,0.1172235,0.0754305,0.0570285,0.04491,0.036263,0.0310375,0.0251855,0.0201035,0.016451,0.0140065,0.0122115,0.0108855,0.15644
IT-2009-0130,42.457,13.441,7.7,3H.NO04,42.792217,13.095183,4.3,46.8129930216,510.6,NF,10,1.778095,1.782795,1.836765,2.03125,2.27241,3.16248,3.80959,8.329475,3.88129,4.00769,3.76573,2.64357,1.900795,1.577095,1.20827,0.8921995,0.958118,0.8314325,0.8488825,1.04414,1.402175,1.0462,0.647483,0.400339,0.3612685,0.290479,0.1095695,0.0578065,0.045508,0.0335975,0.0295735,0.0210665,0.013556,0.00956,0.007246,0.0062505,0.005367,0.06822715
IT-2009-0130,42.457,13.441,7.7,3H.NO05,42.786583,13.095733,4.3,46.2898530024,406.9,NF,10,1.3494145,1.35207,1.404745,1.845365,2.137955,2.378915,3.50663,3.77962,2.759605,2.942165,4.711515,3.643295,2.988085,2.665035,1.793935,1.57187,1.606265,1.666365,1.330935,1.447905,1.45608,1.124085,1.14929,1.12281,0.827346,0.556479,0.22358,0.110274,0.068251,0.050612,0.041652,0.034625,0.0245855,0.018226,0.0145395,0.012041,0.010282,0.09846165
IT-2009-0130,42.457,13.441,7.7,3H.NO06,42.799383,13.11615,4.3,46.4398791987,728.2,NF,10,2.061988,2.068365,2.197745,2.65769,3.195,7.66576,7.6106,5.497045,2.955115,2.50771,2.691375,2.458185,2.188315,1.797825,1.516385,0.8166095,0.5982515,0.463401,0.3764885,0.32584,0.2990035,0.2159965,0.124526,0.088554,0.0690055,0.0594815,0.037375,0.028688,0.025271,0.019759,0.015472,0.0117045,0.007405,0.0060525,0.0050325,0.004157,0.0036735,0.04965155
IT-2009-0130,42.457,13.441,7.7,3H.NO08,42.771883,13.1032,4.3,44.6284241617,486.2,NF,10,1.441851,1.45202,1.58135,2.190875,3.732835,4.039125,4.11499,3.25551,3.032735,2.30053,2.542495,3.182245,2.02334,1.20565,0.9218945,0.6050435,0.5271745,0.4000555,0.3269495,0.304605,0.34137,0.1828655,0.141149,0.144631,0.1142305,0.0878815,0.0519095,0.0362985,0.022978,0.018099,0.0141755,0.0102305,0.0073375,0.005342,0.0044405,0.003792,0.003274,0.04649335
IT-2009-0130,42.457,13.441,7.7,3H.NO09,42.799467,13.1336,4.3,45.6413428199,1456.7,NF,10,2.364391,2.40349,2.593525,5.01765,5.6287,10.31355,7.204405,5.61198,3.72478,1.5895,1.563815,1.39449,1.1491,0.7299995,0.477956,0.3322735,0.250722,0.195805,0.1756015,0.1606175,0.1474165,0.123599,0.092999,0.077606,0.062783,0.0501805,0.032032,0.0284,0.0280985,0.0227915,0.0174275,0.010902,0.0075045,0.0055515,0.0044005,0.003591,0.003173,0.0456197
IT-2009-0130,42.457,13.441,7.7,3H.NO10,42.7827,13.099633,4.3,45.7534357253,418.3,NF,10,1.715461,1.725005,1.80402,2.50485,3.221845,3.19035,4.431065,4.415345,4.243445,3.815225,5.097,4.277285,2.49092,2.376425,1.9316,1.33883,1.102655,1.13282,1.16053,1.20416,1.164905,1.13245,0.91295,0.738873,0.5497365,0.363759,0.15198,0.0926275,0.0598695,0.0510035,0.041471,0.03244,0.020145,0.014343,0.0112865,0.0092525,0.0077865,0.0731686
IT-2009-0130,42.457,13.441,7.7,3H.NO11,42.799683,13.0861,4.3,47.9233126028,992.7,NF,10,1.639824,1.65318,1.785335,2.34006,3.848365,4.258765,3.57171,4.49432,3.265435,2.39276,1.502145,1.708035,0.829632,0.6849055,0.577879,0.376026,0.349993,0.3046525,0.2801805,0.319897,0.2793525,0.15797,0.122189,0.1060815,0.0854985,0.0764985,0.037225,0.02608,0.0199915,0.014353,0.011342,0.008839,0.0064195,0.0047765,0.003713,0.00309,0.0027365,0.03665595
IT-2009-0130,42.457,13.441,7.7,3H.NO13,42.79605,13.0901,4.3,47.4039165431,713.1,NF,10,1.0281345,1.029995,1.0523,1.114545,1.28556,1.551945,1.850815,2.449645,2.713205,2.3438,3.58384,3.944035,3.10267,2.844975,2.259755,1.456545,1.161015,1.081575,0.754539,0.7060185,0.507539,0.473479,0.273432,0.18633,0.1646645,0.129451,0.05798,0.0394465,0.030327,0.0252435,0.021275,0.014738,0.0098105,0.0076155,0.006351,0.0052825,0.004487,0.05569295
IT-2009-0130,42.457,13.441,7.7,3H.NO14,42.79335,13.10067,4.3,46.6422012437,502.5,NF,10,1.5542675,1.560925,1.623175,2.02062,2.42846,3.04307,4.155185,5.864825,3.573015,3.416775,3.760255,2.74559,2.205955,1.61296,1.632015,0.9759655,0.883588,0.8014535,0.7757595,0.596561,0.58942,0.3436255,0.323518,0.2225945,0.1751145,0.157558,0.062734,0.044033,0.033091,0.0228325,0.0203615,0.014697,0.009659,0.0071715,0.005553,0.0045855,0.003901,0.054451
IT-2009-0130,42.457,13.441,7.7,3H.NO15,42.7981,13.089467,4.3,47.6161977648,545.9,NF,10,1.5904335,1.5971,1.734125,2.362365,2.951565,4.541715,4.02258,4.08906,3.95207,3.234215,3.338405,2.7095,2.121625,1.985485,1.50409,1.03549,0.814753,0.823658,0.624516,0.5392835,0.4610705,0.274228,0.1913665,0.146424,0.122808,0.1012625,0.0458515,0.038567,0.0257115,0.020139,0.0170975,0.0125445,0.0087425,0.006264,0.0047385,0.004024,0.003489,0.05205925
IT-2009-0130,42.457,13.441,7.7,4A.MI01,42.358036,13.509768,4.3,12.365017044,934.2,NF,6.66666666666667,42.448929,42.69335,45.45475,50.52105,63.5329,90.57205,107.689,59.8042,71.9717,65.5883,47.74195,35.2613,25.58705,19.80485,16.7549,9.94471,6.217515,5.22867,4.48477,3.235985,2.640735,1.908125,1.479345,1.15269,0.909451,0.7453465,0.5144875,0.384344,0.296033,0.235555,0.2010865,0.1639385,0.126184,0.103165,0.0882425,0.0771835,0.0685755,1.06024
IT-2009-0130,42.457,13.441,7.7,4A.MI02,42.354488,13.474283,4.3,11.712151141,466.8,NF,6.66666666666667,37.896254,37.93935,39.5463,47.1419,56.21425,126.1855,86.26265,92.7867,71.37215,113.4265,54.3917,44.0213,43.4137,23.1727,17.67335,12.8659,8.81926,7.390135,6.58101,5.087015,4.054425,2.5289,1.72725,1.32253,1.048305,0.851607,0.565805,0.4083895,0.323889,0.2649285,0.2290895,0.18746,0.139911,0.111757,0.0929145,0.0810415,0.07126,1.187595
IT-2009-0130,42.457,13.441,7.7,4A.MI03,42.327415,13.475692,4.3,14.6751189522,378,NF,6.66666666666667,26.8771305,26.93965,27.7032,30.2321,38.59735,55.4437,81.8336,85.12875,78.65735,47.84545,47.14205,52.3486,43.48515,39.0921,28.86055,15.36565,10.8268,7.78541,6.84777,6.128615,5.93731,4.25442,2.753825,1.83437,1.149585,0.919148,0.563589,0.412089,0.3235155,0.2628175,0.22652,0.18451,0.137765,0.110956,0.0925265,0.079517,0.0695355,0.914405
IT-2009-0130,42.457,13.441,7.7,4A.MI05,42.289474,13.525255,4.3,19.8607390624,738.3,NF,6.66666666666667,22.491476,22.528,23.2469,25.52855,29.5191,43.6349,63.46505,80.7846,48.461,45.9489,46.49605,33.09305,29.25645,20.10465,13.3631,7.51545,5.44526,4.741805,3.79295,2.728175,2.11216,1.5766,1.01945,0.6389125,0.494635,0.423933,0.2605545,0.2051785,0.1701745,0.1412765,0.123728,0.102258,0.0798005,0.0676715,0.0586775,0.051804,0.046602,0.7542505
IT-2009-0130,42.457,13.441,7.7,IT.AQA,42.3755,13.3393,4.3,12.3300128274,549,NF,8.33333333333333,18.9258015,19.0604,20.0688,29.4986,38.53175,32.9499,41.22305,66.9788,43.1846,27.39335,17.6717,12.77175,12.819,10.40975,11.1048,9.71882,7.920605,6.651715,5.841515,4.21246,3.506515,2.357595,1.87989,1.44907,1.07339,0.75659,0.451463,0.316737,0.235307,0.1826765,0.155494,0.1261715,0.095396,0.074884,0.0608935,0.0515745,0.0456055,0.6935955
IT-2009-0130,42.457,13.441,7.7,IT.AQG,42.373474,13.337026,4.3,12.6224231449,696,NF,5,17.267541,17.4041,18.20675,27.87795,24.387,27.35055,47.5718,60.07705,41.1159,63.94885,27.49075,17.14905,14.3471,11.91415,13.88825,12.6261,9.80788,7.447855,6.081165,5.48018,4.737165,3.05926,2.081405,1.49404,1.08154,0.8366165,0.507657,0.3461245,0.2527305,0.2171945,0.19304,0.158617,0.118212,0.0909995,0.0744845,0.0622425,0.054058,0.703474
IT-2009-0130,42.457,13.441,7.7,IT.AQK,42.344967,13.400949,4.3,12.8741663535,705,NF,10,13.8975325,13.949,15.7513,32.8278,32.7022,31.35525,29.45195,27.6329,18.62955,23.7037,20.8769,23.6123,27.18805,31.16265,29.62005,21.9836,14.8995,15.76415,12.9266,8.09381,7.543285,6.098725,4.76046,4.13556,3.1208,1.93725,0.8873055,0.575162,0.4315605,0.3238735,0.2554825,0.192018,0.135169,0.101977,0.085174,0.0744205,0.0651275,0.789065
IT-2009-0130,42.457,13.441,7.7,IT.AQM,42.378643,13.349262,4.3,11.5226661247,642.6,NF,10,10.7596445,10.78665,11.91865,14.5159,14.84575,22.7054,36.07505,37.4755,29.6231,17.40555,12.6014,7.90597,6.733695,7.61868,6.645425,5.196945,3.67408,3.05513,2.618805,2.151055,2.076495,1.62986,1.2159,0.9263005,0.8070045,0.605891,0.3367565,0.225071,0.163348,0.127777,0.108187,0.0867495,0.0628095,0.047988,0.038159,0.0313275,0.0262075,0.3300495
IT-2009-0130,42.457,13.441,7.7,IT.AQV,42.377222,13.343888,4.3,11.9340326744,474,NF,6.66666666666667,26.149594,26.2136,27.27105,29.8047,31.90985,47.2691,67.3409,89.995,42.12775,25.2055,20.0713,20.99855,20.27365,14.6546,14.2918,12.2236,8.22201,6.996845,6.056705,4.68115,3.54928,2.279715,1.63581,1.32928,1.01767,0.698211,0.448507,0.3195435,0.241116,0.1901325,0.1617435,0.132195,0.0996795,0.079746,0.0660815,0.0563785,0.0500495,0.7458285
IT-2009-0130,42.457,13.441,7.7,IT.AVZ,42.0274,13.4259,4.3,47.7353760491,199,NF,10,1.0924795,1.092685,1.097025,1.11017,1.119005,1.150755,1.444615,2.312025,2.85091,2.63573,3.3393,3.12389,2.67058,2.609605,3.301185,2.59004,2.23846,2.297845,2.15928,2.270315,1.638525,0.752053,0.637839,0.462966,0.395234,0.3070145,0.1207245,0.072614,0.0508795,0.0406225,0.036837,0.032416,0.0222985,0.015909,0.011938,0.009879,0.0083305,0.08842435
IT-2009-0130,42.457,13.441,7.7,IT.BRS,42.324272,13.59007,4.3,19.1843935753,444,NF,10,17.809062,17.94385,19.93995,27.65365,45.1538,38.6999,35.70545,43.21385,35.4817,27.45955,16.608,15.7329,11.7858,8.51444,6.409975,3.87373,2.68295,2.30169,1.982275,1.636195,1.42264,1.167735,0.7446355,0.490056,0.3758005,0.2903525,0.186328,0.1319275,0.1043945,0.085248,0.073788,0.061272,0.0485595,0.0406205,0.034526,0.03013,0.0268225,0.4147155
IT-2009-0130,42.457,13.441,7.7,IT.BZZ,42.337025,13.468575,4.3,13.5189461277,679,NF,10,8.6452955,8.71699,9.84398,18.88155,21.4857,32.3539,29.5519,23.18595,19.84385,19.62995,13.2726,15.73255,12.6724,10.8645,8.93717,7.054005,5.598055,4.692985,3.936095,3.47786,3.211755,1.899045,1.173975,0.8253145,0.620763,0.5024385,0.3162455,0.2201445,0.1596025,0.1221315,0.1016325,0.080047,0.0591295,0.046166,0.0375005,0.0308735,0.026606,0.384453
IT-2009-0130,42.457,13.441,7.7,IT.CHT,42.369827,14.147809,4.3,58.9792457487,524.9,NF,10,2.016205,2.01776,2.06431,2.16703,2.24299,2.653085,4.153955,4.953245,6.9662,6.097395,3.515525,2.95352,3.33015,1.8625,1.71637,1.150875,1.39816,1.594305,1.42951,0.9429385,0.7860965,0.609263,0.4960605,0.3608645,0.312034,0.22968,0.175866,0.1129555,0.071987,0.0579935,0.0513795,0.0390635,0.020635,0.0149225,0.010507,0.008193,0.006809,0.06348605
IT-2009-0130,42.457,13.441,7.7,IT.GSA,42.420689,13.519362,4.3,7.60525983135,492,NF,6.66666666666667,57.457432,57.8503,65.1051,93.71835,125.842,218.224,133.3425,67.1943,88.57405,99.481,108.3295,90.78595,64.26405,47.5479,37.5158,25.0648,17.0996,14.42455,12.37615,9.22704,6.884645,4.2965,3.33222,2.656085,2.12974,1.81096,1.2768,0.9458495,0.7259775,0.571727,0.485618,0.388255,0.28409,0.2239745,0.18332,0.154264,0.1334345,1.83259
IT-2009-0130,42.457,13.441,7.7,IT.NOR,42.7924,13.0924,4.3,46.9677977111,423,NF,10,1.0556025,1.056535,1.07253,1.18159,1.302155,1.841715,2.088915,3.083305,2.677355,3.03279,4.171075,3.302695,2.194445,1.85629,1.227785,1.058585,1.028765,1.155935,1.256575,1.273405,1.52024,1.2407,0.725288,0.4720485,0.425321,0.2927325,0.123692,0.068055,0.0469535,0.036835,0.0321895,0.0235795,0.0157375,0.011594,0.0088715,0.0072265,0.006064,0.0638103
IT-2009-0130,42.457,13.441,7.7,IT.ORC,41.9536,13.6423,4.3,58.3351378405,767,NF,10,0.870516,0.8729485,0.894237,0.967187,1.0227,1.142855,1.61791,3.357345,2.408525,3.00101,2.416845,1.50519,1.202925,1.121505,1.143575,0.7799915,0.7163795,0.711767,0.6024945,0.400871,0.269518,0.135979,0.109839,0.089941,0.072402,0.0508585,0.0303545,0.0252605,0.021331,0.016927,0.013406,0.010816,0.007349,0.0052465,0.004358,0.00375,0.003252,0.04336555
IT-2009-0130,42.457,13.441,7.7,IV.CDCA,43.4584,12.2336,4.3,148.597242803,277,NF,5,0.1812245,0.181356,0.182933,0.1856175,0.1959995,0.2415115,0.2695725,0.382456,0.468063,0.539852,0.62421,0.7281125,0.4896905,0.5111605,0.5636055,0.490169,0.4899875,0.546245,0.488154,0.412277,0.391235,0.2747835,0.2500355,0.2680625,0.1524375,0.091393,0.058512,0.0350075,0.0237675,0.0176655,0.013492,0.012035,0.0055795,0.003816,0.002824,0.0022265,0.0018625,0.02227645
IT-2009-0130,42.457,13.441,7.7,IV.GUMA,43.0627,13.3352,4.3,67.841090903,488,NF,5,1.9434265,1.95029,2.022955,1.95429,2.193285,2.49502,4.76477,5.283665,4.967545,5.57963,5.257545,3.533795,4.029025,3.96272,3.469615,1.936865,1.60212,1.345645,1.187685,0.7692915,0.5203565,0.38534,0.1883655,0.1346765,0.114145,0.0866465,0.0566225,0.0374875,0.032951,0.0241725,0.022047,0.015736,0.011462,0.009159,0.0077395,0.006799,0.0059775,0.082135
IT-2009-0130,42.457,13.441,7.7,IV.RM02,42.34305,13.32832,4.3,15.6932554144,770.3,NF,10,4.8658005,4.884135,5.35736,6.28742,8.013025,9.64185,14.33765,14.1026,8.223095,8.176745,8.612655,5.698105,3.87875,3.883335,3.612815,2.811165,2.81337,2.72688,2.517925,1.68529,1.41375,0.868802,0.6366855,0.571626,0.457994,0.3697895,0.194312,0.113907,0.0854585,0.068996,0.0634565,0.0515775,0.0327035,0.0231805,0.018329,0.015534,0.0135335,0.164832
IT-2009-0130,42.457,13.441,7.7,IV.RM03,42.27435,13.47171,4.3,20.4459348725,481.4,NF,6.66666666666667,3.0052645,3.02814,3.21698,5.32208,6.427195,7.320625,8.752115,7.585945,8.60546,5.71129,4.706995,3.575895,3.279835,3.1047,3.147405,2.73672,2.123515,1.79644,1.463795,1.18782,0.8274475,0.534843,0.404288,0.3232545,0.2551405,0.1690725,0.085642,0.0616615,0.0519325,0.0377375,0.0320675,0.0255385,0.0193825,0.015613,0.01273,0.0106895,0.009092,0.1011915
IT-2009-0130,42.457,13.441,7.7,IV.RM05,42.43866,13.25878,4.3,15.128543645,375.1,NF,10,6.3162705,6.318965,6.443475,6.736925,6.83724,8.91334,10.3907,16.43135,13.51965,25.7601,16.34145,15.7009,11.7826,9.204625,6.0343,3.986025,2.88486,2.263205,2.069065,1.828565,1.36256,0.966063,0.6904645,0.5879775,0.468449,0.36051,0.2219125,0.1421935,0.112423,0.091752,0.078737,0.064002,0.0488735,0.038025,0.0303725,0.0252305,0.021787,0.2716735
IT-2009-0130,42.457,13.441,7.7,IV.RM07,42.40497,13.40652,4.3,6.43847870459,796.7,NF,10,68.5181425,68.56285,69.8814,76.13,98.42185,121.5935,140.0795,104.4775,85.28665,89.27665,115.969,135.628,156.9375,150.4145,141.5025,99.9463,55.6377,43.8507,35.319,25.67435,20.23535,12.81685,8.496595,5.874615,4.227585,3.221295,2.07437,1.469255,1.10725,0.8704205,0.737703,0.5973715,0.4559445,0.367438,0.3060715,0.262777,0.230255,3.474915
IT-2009-0130,42.457,13.441,7.7,IV.RM08,42.37189,13.50468,4.3,10.8099301687,606.6,NF,14.2857142857143,32.030306,32.6976,38.1535,54.257,79.3107,88.0888,69.0999,62.719,57.03645,50.71885,39.74025,35.4659,23.3791,16.92585,12.77175,8.045955,7.227735,6.381885,4.960875,3.513405,2.81269,2.029455,1.553685,1.16666,0.911531,0.748857,0.5200515,0.383025,0.2943395,0.2343615,0.2001825,0.16151,0.119921,0.0943645,0.0777855,0.066232,0.0583645,0.8871645
IT-2009-0130,42.457,13.441,7.7,IV.RM09,42.4355,13.18649,4.3,21.0741352819,867.4,NF,10,3.0699165,3.09967,3.286265,3.891275,5.20722,7.39143,11.8263,6.33691,6.524565,5.001595,5.722235,6.320095,5.745915,5.28368,4.71482,3.330925,2.27017,1.915865,1.618095,1.21103,0.982475,0.5948035,0.4021815,0.2905505,0.213751,0.1607215,0.102227,0.0755105,0.0598835,0.048443,0.041587,0.0338845,0.024893,0.019203,0.0155205,0.012957,0.0111635,0.149626
IT-2009-0130,42.457,13.441,7.7,IV.RM10,42.50904,13.18638,4.3,21.7186111638,766.4,NF,10,3.616835,3.621375,3.72104,4.2606,5.259175,8.033865,7.54526,8.736075,9.18635,10.49265,12.97495,9.527385,6.559185,5.38864,4.37054,2.928615,2.04554,1.63762,1.239455,0.912209,0.753974,0.495185,0.374869,0.311814,0.263485,0.208019,0.118522,0.0863695,0.065016,0.0523545,0.0446335,0.0368685,0.02784,0.0227175,0.0189645,0.016092,0.013948,0.1677255
IT-2009-0130,42.457,13.441,7.7,IV.RM11,42.53818,13.27715,4.3,16.2088945359,658.8,NF,10,5.8608895,5.87501,6.60042,9.775515,17.9324,18.7522,9.346115,5.34852,5.36962,3.987735,4.18938,4.08913,3.706515,3.053805,2.70486,1.622985,1.13737,0.9340035,0.8567825,0.757721,0.6639725,0.5912015,0.442621,0.3629305,0.256541,0.1822005,0.1156805,0.078446,0.061226,0.045407,0.038978,0.031458,0.0233905,0.018329,0.0149145,0.012535,0.0107225,0.111847
IT-2009-0130,42.457,13.441,7.7,IV.RM13,42.18163,13.58096,4.3,32.6915801575,1003.1,NF,10,3.1231715,3.124515,3.30968,3.91947,5.235875,6.226735,6.34304,10.6992,12.11715,9.28111,5.119755,4.35112,4.44299,3.91301,3.220555,1.54074,1.091595,0.9477335,0.907532,0.855173,0.8045195,0.408278,0.248102,0.1538955,0.1464325,0.1370485,0.083506,0.0472745,0.0387735,0.031361,0.027016,0.022209,0.0160955,0.012849,0.0107855,0.0090335,0.007798,0.1030932
IT-2009-0130,42.457,13.441,7.7,IV.RM14,42.34536,13.57222,4.3,16.4467134663,806.9,NF,10,15.2703435,15.4051,17.95005,32.686,45.4866,50.4389,46.00705,21.78715,15.2293,13.0415,10.2214,11.75315,8.18945,7.026995,5.84143,5.278585,3.582355,3.184835,2.879585,2.691985,2.434615,1.34596,0.971555,0.65492,0.47665,0.359253,0.220761,0.1465415,0.103394,0.083218,0.070603,0.055068,0.0451435,0.032333,0.025388,0.0218755,0.019814,0.327074
IT-2009-0130,42.457,13.441,7.7,IV.SENI,43.7052,13.2331,4.3,139.697459715,242,NF,10,1.2657685,1.266765,1.279195,1.29578,1.313585,1.361145,1.653385,2.97182,3.642675,5.483525,5.05131,3.586085,2.716395,2.15984,1.556175,1.05585,0.715798,0.634267,0.613944,0.5612735,0.4060185,0.2814,0.195485,0.1389565,0.1331245,0.114001,0.06803,0.044675,0.0256495,0.0257885,0.0226525,0.0182275,0.0111275,0.007384,0.005788,0.004847,0.0040895,0.0585055
IT-2009-0130,42.457,13.441,7.7,MN.AQU,42.354,13.405,4.3,11.8189563394,598.3,NF,6.66666666666667,7.8834595,7.90662,8.098325,9.79768,10.5951,15.13495,21.24155,16.3712,14.6289,22.00595,21.67275,19.7672,15.17175,16.03855,14.5355,11.0185,7.638015,6.6013,6.15792,5.37306,4.1137,3.02568,2.471625,1.799765,1.478005,1.19937,0.595648,0.3970965,0.2874495,0.21032,0.167839,0.123996,0.0831405,0.062346,0.0499445,0.0418055,0.035975,0.4715715
IT-2009-0131,42.453,13.442,9.9,3H.NO01,42.792433,13.092467,3.2472,47.3708031182,377,NF,10,0.1619115,0.161912782795,0.16384374697,0.179481689582,0.247742952347,0.328022844386,0.379174236023,0.430134117798,0.507605938624,0.473221591518,0.526350326794,0.344142301147,0.187611231587,0.160283732894,0.130669722043,0.120862094542,0.081967632421,0.0819447099592,0.0844380783107,0.0524774599437,0.0593587930922,0.0379148374512,0.0244704350513,0.0182309787196,0.0141339421441,0.00963205546399,0.00638104557853,0.00367583141861,0.00232281140756,0.00169050953191,0.00138093850175,0.00128747325246,0.00104638516385,0.000749752191477,0.000554136158453,0.000446365901209,0.000396522014631,0.00600996
IT-2009-0131,42.453,13.442,9.9,3H.NO03,42.795433,13.068767,3.2472,48.8310942502,579,NF,10,0.8125975,0.812631202336,0.859616840222,0.970529941735,1.08277086689,2.43512312806,1.89980455757,1.83068227775,1.58838943203,1.32086570814,1.48670068913,0.84237029074,0.598882607506,0.627438401398,0.564549104522,0.299527905765,0.150722650167,0.127371546848,0.101930594018,0.0691689989218,0.0561638920969,0.0359468290106,0.0261774544119,0.0197904464354,0.0158421853633,0.0125140472105,0.00954390914274,0.00701245207266,0.00521831196265,0.00403912790385,0.00358288346222,0.00304418517604,0.00237645061484,0.00202164366429,0.00164478922046,0.00142251230249,0.00127592517724,0.02202295
IT-2009-0131,42.453,13.442,9.9,3H.NO11,42.799683,13.0861,3.2472,48.3270857743,992.7,NF,10,0.2404295,0.240444862995,0.268641285419,0.383849817771,0.551872659345,0.879675460527,0.63427033994,0.40369605158,0.389312356395,0.309932789409,0.179664268189,0.157488742122,0.10733552021,0.0809204582923,0.0627047989285,0.0391088383898,0.0308827593257,0.0250416713881,0.0199214762364,0.0156894407213,0.0144537283064,0.00800912362561,0.00653282348764,0.00530334872469,0.00468825861735,0.00355273081983,0.00264271331145,0.00191760272804,0.00172635972688,0.00112723870115,0.000997004699557,0.000871652116132,0.000621753176361,0.000539536159783,0.000432568791282,0.00034896270992,0.000295304454422,0.004389205
IT-2009-0131,42.453,13.442,9.9,3H.NO15,42.7981,13.089467,3.2472,48.020444915,545.9,NF,10,0.262628,0.262639615069,0.294545139962,0.411995663746,0.515370223057,1.29311130781,0.590170398021,0.557150620417,0.675830142952,0.51408929055,0.369568503019,0.286274742055,0.263936997333,0.194207266489,0.178462890095,0.123380266244,0.0850048401264,0.0636832036552,0.0554345933352,0.0429534201941,0.026342200716,0.0167115053816,0.0108866202403,0.00876278803658,0.00800842308359,0.00561567405338,0.00355337721912,0.00318416211274,0.00256819576216,0.00166681638819,0.00141224881503,0.0012322584626,0.000930470315617,0.000742685704414,0.000615823205904,0.000506209381577,0.000441864885839,0.006511145
IT-2009-0131,42.453,13.442,9.9,4A.MI01,42.358036,13.509768,3.2472,11.933095325,934.2,NF,4,1.5666635,1.57524,1.69356,2.215155,2.674925,3.47385,5.39366,4.220295,4.51252,2.35319,1.41767,1.049275,0.744366,0.559515,0.4387785,0.3014385,0.1928975,0.156069,0.133113,0.1037195,0.082386,0.055091,0.037993,0.028544,0.022686,0.018826,0.0121945,0.009713,0.0081105,0.006885,0.0059805,0.005273,0.00419,0.003482,0.0030505,0.002703,0.002417,0.0383674
